"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"28.04.2014","13.1231","13.1257","13.1549","13.1054","-0.06%"
"25.04.2014","13.1305","13.1037","13.1577","13.0855","0.28%"
"24.04.2014","13.0938","13.0687","13.1349","13.0608","0.22%"
"23.04.2014","13.0652","13.0602","13.1112","13.0470","0.05%"
"22.04.2014","13.0583","13.0295","13.0709","13.0177","0.21%"
"21.04.2014","13.0310","13.0546","13.0822","13.0183","-0.08%"
"18.04.2014","13.0415","13.0512","13.0625","13.0337","-0.04%"
"17.04.2014","13.0472","13.0632","13.0853","13.0355","-0.13%"
"16.04.2014","13.0645","13.1008","13.1140","13.0350","-0.24%"
"15.04.2014","13.0961","13.0235","13.1237","13.0125","0.55%"
"14.04.2014","13.0240","13.0180","13.0977","13.0099","-0.14%"
"11.04.2014","13.0425","13.0678","13.1312","13.0304","-0.15%"
"10.04.2014","13.0626","12.9833","13.0724","12.9683","0.64%"
"09.04.2014","12.9800","13.0500","13.0910","12.9693","-0.55%"
"08.04.2014","13.0513","13.0072","13.0582","12.9403","0.33%"
"07.04.2014","13.0083","12.9988","13.0581","12.9845","0.04%"
"04.04.2014","13.0029","13.1198","13.1358","13.0017","-0.87%"
"03.04.2014","13.1167","13.0882","13.1448","13.0846","0.21%"
"02.04.2014","13.0895","13.0435","13.1170","13.0375","0.30%"
"01.04.2014","13.0510","13.0653","13.0852","13.0210","-0.05%"
"31.03.2014","13.0578","13.0570","13.0808","13.0325","-0.12%"
"28.03.2014","13.0735","13.0812","13.1012","13.0497","-0.09%"
"27.03.2014","13.0855","13.1380","13.1557","13.0610","-0.33%"
"26.03.2014","13.1288","13.1105","13.1441","13.0900","0.11%"
"25.03.2014","13.1145","13.1753","13.1955","13.1069","-0.49%"
"24.03.2014","13.1785","13.2220","13.2339","13.1680","-0.37%"
"21.03.2014","13.2280","13.2615","13.2823","13.2068","-0.24%"
"20.03.2014","13.2594","13.2973","13.3323","13.2390","-0.20%"
"19.03.2014","13.2860","13.1582","13.2975","13.1443","0.99%"
"18.03.2014","13.1555","13.1568","13.2117","13.1457","-0.00%"
"17.03.2014","13.1558","13.2125","13.2391","13.1317","-0.40%"
"14.03.2014","13.2088","13.2927","13.3120","13.1943","-0.62%"
"13.03.2014","13.2917","13.2442","13.2932","13.1790","0.37%"
"12.03.2014","13.2432","13.2838","13.3194","13.2383","-0.28%"
"11.03.2014","13.2800","13.2185","13.2892","13.2050","0.49%"
"10.03.2014","13.2150","13.1779","13.2429","13.1771","0.17%"
"07.03.2014","13.1922","13.1609","13.2309","13.1150","0.30%"
"06.03.2014","13.1522","13.2392","13.2480","13.1253","-0.65%"
"05.03.2014","13.2383","13.2823","13.2848","13.2250","-0.33%"
"04.03.2014","13.2817","13.3320","13.3322","13.2465","-0.38%"
"03.03.2014","13.3330","13.3013","13.3522","13.2650","0.66%"
"28.02.2014","13.2450","13.2590","13.3028","13.2140","-0.13%"
"27.02.2014","13.2620","13.3370","13.3720","13.2518","-0.53%"
"26.02.2014","13.3320","13.2300","13.3640","13.2158","0.77%"
"25.02.2014","13.2295","13.2535","13.2817","13.1915","-0.22%"
"24.02.2014","13.2590","13.2642","13.3027","13.1930","-0.02%"
"21.02.2014","13.2615","13.2758","13.3214","13.2418","-0.13%"
"20.02.2014","13.2785","13.3275","13.3673","13.2595","-0.36%"
"19.02.2014","13.3271","13.2313","13.3402","13.2303","0.68%"
"18.02.2014","13.2365","13.2065","13.2530","13.1955","0.20%"
"17.02.2014","13.2103","13.2363","13.2475","13.1828","-0.24%"
"14.02.2014","13.2415","13.2706","13.2997","13.2217","-0.15%"
"13.02.2014","13.2620","13.3214","13.3866","13.2466","-0.46%"
"12.02.2014","13.3227","13.2835","13.3441","13.2603","0.29%"
"11.02.2014","13.2845","13.3274","13.3566","13.2497","-0.31%"
"10.02.2014","13.3262","13.2795","13.3390","13.2692","0.31%"
"07.02.2014","13.2854","13.2712","13.3879","13.2577","0.06%"
"06.02.2014","13.2773","13.2824","13.3494","13.1897","-0.11%"
"05.02.2014","13.2918","13.3227","13.3910","13.2438","-0.23%"
"04.02.2014","13.3223","13.5415","13.5415","13.3190","-1.62%"
"03.02.2014","13.5415","13.3715","13.5530","13.3077","1.39%"
"31.01.2014","13.3562","13.3640","13.4727","13.3083","-0.07%"
"30.01.2014","13.3652","13.3985","13.4365","13.2790","-0.25%"
"29.01.2014","13.3985","13.2551","13.4688","13.1833","1.08%"
"28.01.2014","13.2551","13.3634","13.3794","13.2184","-0.83%"
"27.01.2014","13.3660","13.4550","13.5260","13.3410","-0.68%"
"24.01.2014","13.4580","13.3935","13.6069","13.3765","0.42%"
"23.01.2014","13.4012","13.3088","13.4480","13.3075","0.69%"
"22.01.2014","13.3088","13.2750","13.3510","13.2517","0.24%"
"21.01.2014","13.2767","13.2428","13.3557","13.2258","0.29%"
"20.01.2014","13.2378","13.2470","13.2734","13.2310","-0.05%"
"17.01.2014","13.2450","13.2730","13.3211","13.2320","-0.22%"
"16.01.2014","13.2740","13.1955","13.3354","13.1900","0.60%"
"15.01.2014","13.1945","13.0885","13.2240","13.0770","0.81%"
"14.01.2014","13.0890","13.0810","13.1465","13.0580","0.05%"
"13.01.2014","13.0820","12.9620","13.0935","12.9595","0.92%"
"10.01.2014","12.9630","13.0870","13.1030","12.9620","-0.94%"
"09.01.2014","13.0860","13.1325","13.1626","13.0840","-0.35%"
"08.01.2014","13.1315","13.0135","13.1453","12.9825","0.90%"
"07.01.2014","13.0145","13.0835","13.1195","12.9955","-0.55%"
"06.01.2014","13.0865","13.1075","13.1514","13.0635","-0.13%"
"03.01.2014","13.1035","13.1567","13.1608","13.0535","-0.38%"
"02.01.2014","13.1538","13.0318","13.1649","13.0307","0.87%"
"01.01.2014","13.0398","13.0415","13.0470","13.0365","0.03%"
"31.12.2013","13.0365","13.0640","13.1150","13.0130","-0.24%"
"30.12.2013","13.0685","13.0741","13.1040","13.0415","0.09%"
"27.12.2013","13.0570","13.0780","13.1371","13.0510","-0.18%"
"26.12.2013","13.0805","13.0145","13.0983","13.0145","0.51%"
"25.12.2013","13.0145","13.0288","13.0300","13.0095","-0.15%"
"24.12.2013","13.0338","12.9950","13.0500","12.9820","0.31%"
"23.12.2013","12.9935","12.9784","13.0095","12.9475","0.15%"
"20.12.2013","12.9745","12.9668","13.0876","12.9365","0.11%"
"19.12.2013","12.9605","12.8820","13.0278","12.8725","0.62%"
"18.12.2013","12.8803","12.9483","13.0434","12.8303","-0.55%"
"17.12.2013","12.9520","12.9330","12.9868","12.9150","0.19%"
"16.12.2013","12.9275","12.8816","12.9895","12.8794","0.36%"
"13.12.2013","12.8805","12.9741","13.0217","12.8801","-0.67%"
"12.12.2013","12.9678","13.0400","13.0989","12.9615","-0.55%"
"11.12.2013","13.0401","12.8595","13.0401","12.8363","1.39%"
"10.12.2013","12.8610","12.8580","12.8899","12.8050","0.04%"
"09.12.2013","12.8560","12.9247","12.9247","12.8037","-0.61%"
"06.12.2013","12.9355","13.0890","13.1155","12.9070","-1.19%"
"05.12.2013","13.0907","13.0495","13.1143","12.9979","0.37%"
"04.12.2013","13.0418","13.1082","13.1699","13.0220","-0.51%"
"03.12.2013","13.1084","13.2126","13.2707","13.0871","-0.81%"
"02.12.2013","13.2155","13.1075","13.2306","13.0866","0.86%"
"29.11.2013","13.1025","13.0765","13.1369","13.0567","0.18%"
"28.11.2013","13.0795","13.1195","13.1375","13.0402","-0.32%"
"27.11.2013","13.1220","13.0510","13.1314","13.0490","0.54%"
"26.11.2013","13.0520","13.0522","13.1483","13.0300","0.04%"
"25.11.2013","13.0469","12.9737","13.0556","12.9507","0.62%"
"22.11.2013","12.9668","13.0309","13.0886","12.9627","-0.46%"
"21.11.2013","13.0265","13.0902","13.1480","13.0177","-0.50%"
"20.11.2013","13.0926","12.9680","13.1180","12.9082","0.94%"
"19.11.2013","12.9705","12.8890","12.9705","12.8660","0.60%"
"18.11.2013","12.8937","12.9290","12.9372","12.8466","-0.32%"
"15.11.2013","12.9350","12.9695","13.0080","12.9325","-0.23%"
"14.11.2013","12.9647","13.0247","13.1027","12.9587","-0.44%"
"13.11.2013","13.0214","13.1713","13.2135","13.0132","-1.18%"
"12.11.2013","13.1774","13.2122","13.2820","13.1505","-0.30%"
"11.11.2013","13.2165","13.1895","13.2777","13.1382","0.35%"
"08.11.2013","13.1698","13.2295","13.3375","13.1368","-0.42%"
"07.11.2013","13.2247","13.1737","13.2515","13.0916","0.35%"
"06.11.2013","13.1780","13.1538","13.1889","13.0762","0.12%"
"05.11.2013","13.1625","12.9987","13.1915","12.9815","1.27%"
"04.11.2013","12.9975","13.0658","13.0666","12.9645","-0.49%"
"01.11.2013","13.0615","13.0239","13.1055","13.0073","0.32%"
"31.10.2013","13.0198","12.9326","13.0556","12.9168","0.65%"
"30.10.2013","12.9351","12.9268","12.9984","12.8268","0.13%"
"29.10.2013","12.9184","12.8729","12.9352","12.8682","0.32%"
"28.10.2013","12.8769","12.8799","12.9160","12.8340","-0.04%"
"25.10.2013","12.8815","12.9610","13.0085","12.8320","-0.64%"
"24.10.2013","12.9640","13.0000","13.0556","12.9327","-0.22%"
"23.10.2013","12.9930","12.8460","13.0053","12.8347","1.16%"
"22.10.2013","12.8435","12.9910","13.0195","12.8360","-1.12%"
"21.10.2013","12.9895","12.8405","12.9967","12.8277","1.04%"
"18.10.2013","12.8558","12.7745","12.8685","12.7540","0.60%"
"17.10.2013","12.7797","12.8476","12.8785","12.7542","-0.50%"
"16.10.2013","12.8434","12.9906","13.0090","12.8338","-1.15%"
"15.10.2013","12.9925","12.9933","13.0375","12.9363","-0.01%"
"14.10.2013","12.9934","12.9830","13.0807","12.9452","0.02%"
"11.10.2013","12.9913","13.0976","13.1283","12.9855","-0.79%"
"10.10.2013","13.0942","13.1840","13.2120","13.0554","-0.70%"
"09.10.2013","13.1865","13.2235","13.2335","13.1513","-0.29%"
"08.10.2013","13.2245","13.1342","13.2265","13.0585","0.65%"
"07.10.2013","13.1387","13.0750","13.1904","13.0695","0.41%"
"04.10.2013","13.0845","13.1621","13.1936","13.0605","-0.56%"
"03.10.2013","13.1585","13.1142","13.3385","13.0965","0.34%"
"02.10.2013","13.1140","13.1563","13.2273","13.0830","-0.31%"
"01.10.2013","13.1550","13.0900","13.1905","13.0390","0.49%"
"30.09.2013","13.0915","13.1922","13.2347","13.0785","-0.37%"
"27.09.2013","13.1397","13.0705","13.1973","13.0571","0.56%"
"26.09.2013","13.0660","13.0170","13.1271","12.9440","0.43%"
"25.09.2013","13.0103","12.9448","13.0263","12.9220","0.48%"
"24.09.2013","12.9484","12.7960","12.9565","12.7960","1.11%"
"23.09.2013","12.8065","12.8535","12.8801","12.7658","-0.40%"
"20.09.2013","12.8575","12.7005","12.9285","12.6975","1.22%"
"19.09.2013","12.7022","12.6534","12.7577","12.5812","0.34%"
"18.09.2013","12.6593","12.9261","12.9982","12.6532","-2.05%"
"17.09.2013","12.9245","12.9307","12.9715","12.8982","-0.05%"
"16.09.2013","12.9313","13.0407","13.0415","12.8752","-0.85%"
"13.09.2013","13.0425","13.0600","13.1370","13.0263","-0.13%"
"12.09.2013","13.0600","13.0413","13.1442","13.0192","0.06%"
"11.09.2013","13.0518","13.0880","13.1402","13.0248","-0.29%"
"10.09.2013","13.0897","13.1065","13.1633","13.0555","-0.12%"
"09.09.2013","13.1053","13.1771","13.2276","13.0921","-0.51%"
"06.09.2013","13.1723","13.3832","13.4011","13.1662","-1.57%"
"05.09.2013","13.3830","13.3107","13.4500","13.3085","0.56%"
"04.09.2013","13.3082","13.3925","13.4025","13.2725","-0.58%"
"03.09.2013","13.3855","13.3050","13.4663","13.2990","0.38%"
"02.09.2013","13.3350","13.3655","13.3655","13.2380","-0.34%"
"30.08.2013","13.3803","13.3608","13.4018","13.2788","0.17%"
"29.08.2013","13.3575","13.3232","13.3903","13.2535","0.31%"
"28.08.2013","13.3162","13.2270","13.3470","13.2220","0.65%"
"27.08.2013","13.2305","13.1879","13.3819","13.1785","0.33%"
"26.08.2013","13.1875","12.9775","13.2332","12.9693","1.79%"
"23.08.2013","12.9560","13.0901","13.1061","12.9336","-1.02%"
"22.08.2013","13.0897","13.2590","13.3069","13.0868","-1.28%"
"21.08.2013","13.2600","12.9748","13.2675","12.9725","2.19%"
"20.08.2013","12.9760","13.0798","13.1034","12.9555","-0.80%"
"19.08.2013","13.0812","12.9051","13.0885","12.9051","1.31%"
"16.08.2013","12.9117","12.8180","12.9812","12.8095","0.74%"
"15.08.2013","12.8173","12.7347","12.9014","12.6999","0.62%"
"14.08.2013","12.7384","12.7229","12.7748","12.6966","0.08%"
"13.08.2013","12.7285","12.6853","12.7925","12.6690","0.38%"
"12.08.2013","12.6803","12.6127","12.7081","12.5488","0.50%"
"09.08.2013","12.6175","12.6020","12.6390","12.5580","0.10%"
"08.08.2013","12.6045","12.7155","12.7545","12.5852","-0.92%"
"07.08.2013","12.7215","12.6245","12.7535","12.6155","0.79%"
"06.08.2013","12.6213","12.6410","12.6827","12.6064","-0.18%"
"05.08.2013","12.6435","12.6585","12.7051","12.6082","-0.15%"
"02.08.2013","12.6623","12.8293","12.8682","12.6327","-1.32%"
"01.08.2013","12.8313","12.7355","12.8637","12.7242","0.78%"
"31.07.2013","12.7325","12.7610","12.8960","12.7287","-0.24%"
"30.07.2013","12.7637","12.7542","12.7956","12.7252","0.03%"
"29.07.2013","12.7595","12.6652","12.7735","12.6637","0.65%"
"26.07.2013","12.6775","12.6005","12.7461","12.5818","0.60%"
"25.07.2013","12.6022","12.6143","12.6727","12.5617","-0.18%"
"24.07.2013","12.6250","12.4970","12.6905","12.4732","1.04%"
"23.07.2013","12.4955","12.5015","12.5385","12.4827","-0.04%"
"22.07.2013","12.5011","12.5317","12.5432","12.4810","-0.25%"
"19.07.2013","12.5325","12.5005","12.5895","12.4570","0.24%"
"18.07.2013","12.5030","12.4680","12.5740","12.4372","0.34%"
"17.07.2013","12.4612","12.6253","12.6639","12.4582","-1.27%"
"16.07.2013","12.6212","12.6657","12.6901","12.5699","-0.36%"
"15.07.2013","12.6672","12.8163","12.8212","12.6531","-1.18%"
"12.07.2013","12.8180","12.8080","12.8712","12.7830","0.09%"
"11.07.2013","12.8063","12.8987","12.9023","12.7903","-0.73%"
"10.07.2013","12.9001","12.8987","12.9839","12.8551","0.03%"
"09.07.2013","12.8958","12.8725","12.9055","12.8055","0.09%"
"08.07.2013","12.8837","13.0762","13.1340","12.8590","-1.47%"
"05.07.2013","13.0760","12.9127","13.1590","12.8685","1.25%"
"04.07.2013","12.9147","12.9570","12.9970","12.8295","-0.30%"
"03.07.2013","12.9537","13.0430","13.1489","12.9520","-0.76%"
"02.07.2013","13.0526","12.9648","13.1120","12.9083","0.74%"
"01.07.2013","12.9565","12.9675","12.9785","12.8640","0.08%"
"28.06.2013","12.9460","13.0190","13.1088","12.9320","-0.58%"
"27.06.2013","13.0212","13.1605","13.1670","12.9675","-1.05%"
"26.06.2013","13.1600","13.2175","13.2625","13.1210","-0.46%"
"25.06.2013","13.2212","13.3041","13.3042","13.1459","-0.56%"
"24.06.2013","13.2955","13.3103","13.4421","13.2322","-0.07%"
"21.06.2013","13.3050","13.3670","13.4591","13.2410","-0.46%"
"20.06.2013","13.3664","13.2420","13.4589","13.1969","0.92%"
"19.06.2013","13.2445","12.8947","13.2475","12.8150","2.72%"
"18.06.2013","12.8935","12.8354","12.9489","12.8113","0.45%"
"17.06.2013","12.8355","12.7175","12.8815","12.6509","1.01%"
"14.06.2013","12.7075","12.6250","12.7280","12.6051","0.63%"
"13.06.2013","12.6275","12.9225","12.9583","12.6215","-2.32%"
"12.06.2013","12.9274","12.8252","12.9376","12.7215","0.77%"
"11.06.2013","12.8285","12.9155","13.1041","12.7795","-0.68%"
"10.06.2013","12.9158","12.7660","12.9177","12.7510","1.16%"
"07.06.2013","12.7675","12.8079","12.8886","12.6731","-0.26%"
"06.06.2013","12.8005","12.8591","12.9414","12.7845","-0.44%"
"05.06.2013","12.8568","12.7111","12.8701","12.6695","1.13%"
"04.06.2013","12.7137","12.7387","12.8102","12.6858","-0.22%"
"03.06.2013","12.7415","12.8067","12.8722","12.7225","-0.53%"
"31.05.2013","12.8089","12.7834","12.9517","12.7479","0.12%"
"30.05.2013","12.7931","12.6552","12.8505","12.6042","1.12%"
"29.05.2013","12.6509","12.6291","12.7441","12.5967","0.13%"
"28.05.2013","12.6340","12.4681","12.6415","12.4320","1.32%"
"27.05.2013","12.4688","12.5099","12.5417","12.4560","-0.58%"
"24.05.2013","12.5410","12.3985","12.5663","12.3904","1.17%"
"23.05.2013","12.3965","12.4205","12.5466","12.3965","-0.20%"
"22.05.2013","12.4217","12.3404","12.4470","12.2184","0.70%"
"21.05.2013","12.3358","12.2998","12.3941","12.2752","0.32%"
"20.05.2013","12.2969","12.3299","12.3540","12.2689","-0.38%"
"17.05.2013","12.3435","12.2881","12.3561","12.2655","0.56%"
"16.05.2013","12.2750","12.2087","12.2950","12.1834","0.59%"
"15.05.2013","12.2034","12.1974","12.2647","12.1571","0.07%"
"14.05.2013","12.1949","12.1658","12.2150","12.1171","0.24%"
"13.05.2013","12.1653","12.0711","12.1825","12.0635","0.67%"
"10.05.2013","12.0849","12.0000","12.1711","11.9810","0.75%"
"09.05.2013","11.9950","11.9762","12.0470","11.9332","0.14%"
"08.05.2013","11.9782","12.0299","12.0775","11.9630","-0.42%"
"07.05.2013","12.0287","12.1073","12.1307","12.0243","-0.66%"
"06.05.2013","12.1090","12.0555","12.1274","12.0538","0.29%"
"03.05.2013","12.0740","12.1740","12.1970","12.0516","-0.81%"
"02.05.2013","12.1728","12.1984","12.2101","12.1468","-0.22%"
"01.05.2013","12.1991","12.1355","12.2529","12.1285","0.54%"
"30.04.2013","12.1340","12.2075","12.2170","12.1170","-0.61%"
"29.04.2013","12.2082","12.1385","12.2196","12.0784","0.53%"
"26.04.2013","12.1440","12.1630","12.2065","12.1319","-0.20%"
"25.04.2013","12.1688","12.1709","12.1837","12.0858","-0.02%"
"24.04.2013","12.1715","12.2417","12.2966","12.1590","-0.60%"
"23.04.2013","12.2448","12.2776","12.3787","12.2012","-0.25%"
"22.04.2013","12.2750","12.2610","12.3530","12.2342","0.11%"
"19.04.2013","12.2615","12.2735","12.3025","12.1870","-0.09%"
"18.04.2013","12.2729","12.2077","12.3347","12.1604","0.52%"
"17.04.2013","12.2091","12.1458","12.2868","12.1332","0.51%"
"16.04.2013","12.1471","12.2817","12.2906","12.1241","-1.11%"
"15.04.2013","12.2840","12.0830","12.3020","12.0593","1.73%"
"12.04.2013","12.0755","12.0463","12.1155","12.0253","0.25%"
"11.04.2013","12.0450","12.1070","12.1273","12.0183","-0.51%"
"10.04.2013","12.1064","12.1479","12.1659","12.0860","-0.32%"
"09.04.2013","12.1451","12.1951","12.2066","12.1200","-0.40%"
"08.04.2013","12.1935","12.1955","12.2205","12.1320","0.15%"
"05.04.2013","12.1749","12.3064","12.4045","12.1719","-1.08%"
"04.04.2013","12.3075","12.3456","12.3568","12.2728","-0.31%"
"03.04.2013","12.3455","12.2735","12.3565","12.2517","0.57%"
"02.04.2013","12.2755","12.3640","12.3730","12.2584","-0.71%"
"01.04.2013","12.3635","12.3443","12.3700","12.2918","0.39%"
"29.03.2013","12.3160","12.3575","12.3706","12.3082","-0.32%"
"28.03.2013","12.3556","12.3356","12.3697","12.3215","0.16%"
"27.03.2013","12.3362","12.3552","12.4272","12.3285","-0.13%"
"26.03.2013","12.3524","12.3560","12.3760","12.3043","0.01%"
"25.03.2013","12.3510","12.3510","12.3730","12.3191","-0.00%"
"22.03.2013","12.3514","12.4293","12.4485","12.3415","-0.61%"
"21.03.2013","12.4275","12.3515","12.4385","12.3235","0.65%"
"20.03.2013","12.3475","12.4388","12.4535","12.3433","-0.73%"
"19.03.2013","12.4384","12.4127","12.4728","12.3674","0.18%"
"18.03.2013","12.4155","12.4405","12.5505","12.4021","-0.16%"
"15.03.2013","12.4352","12.4207","12.4672","12.4050","0.09%"
"14.03.2013","12.4234","12.4357","12.4797","12.3956","-0.07%"
"13.03.2013","12.4327","12.4425","12.4673","12.3681","-0.09%"
"12.03.2013","12.4445","12.5433","12.5570","12.4174","-0.76%"
"11.03.2013","12.5404","12.6235","12.6475","12.5082","-0.69%"
"08.03.2013","12.6280","12.7580","12.7840","12.6174","-1.03%"
"07.03.2013","12.7590","12.7805","12.8090","12.7450","-0.18%"
"06.03.2013","12.7825","12.7027","12.7916","12.6684","0.63%"
"05.03.2013","12.7024","12.7424","12.7629","12.6894","-0.34%"
"04.03.2013","12.7455","12.7522","12.8275","12.7383","-0.10%"
"01.03.2013","12.7587","12.7803","12.8719","12.7488","-0.16%"
"28.02.2013","12.7791","12.7640","12.7988","12.7330","0.11%"
"27.02.2013","12.7646","12.8392","12.8902","12.7532","-0.61%"
"26.02.2013","12.8427","12.7970","12.8991","12.7608","0.34%"
"25.02.2013","12.7990","12.6928","12.8142","12.6510","0.74%"
"22.02.2013","12.7050","12.7525","12.7805","12.6830","-0.32%"
"21.02.2013","12.7462","12.7238","12.8038","12.7163","0.16%"
"20.02.2013","12.7254","12.6314","12.7395","12.6213","0.74%"
"19.02.2013","12.6325","12.6866","12.7125","12.6275","-0.42%"
"18.02.2013","12.6853","12.6715","12.7045","12.6665","-0.04%"
"15.02.2013","12.6903","12.7027","12.7277","12.6660","-0.05%"
"14.02.2013","12.6963","12.6850","12.7495","12.6693","0.08%"
"13.02.2013","12.6860","12.7010","12.7330","12.6525","-0.05%"
"12.02.2013","12.6929","12.7307","12.7902","12.6883","-0.32%"
"11.02.2013","12.7342","12.7275","12.8162","12.7233","0.08%"
"08.02.2013","12.7245","12.7255","12.7560","12.7000","-0.04%"
"07.02.2013","12.7291","12.6817","12.7758","12.6373","0.37%"
"06.02.2013","12.6822","12.6326","12.7113","12.6249","0.40%"
"05.02.2013","12.6318","12.7095","12.7194","12.6058","-0.62%"
"04.02.2013","12.7108","12.5907","12.7222","12.5907","0.83%"
"01.02.2013","12.6062","12.7074","12.7667","12.5823","-0.81%"
"31.01.2013","12.7088","12.7218","12.7547","12.6593","-0.08%"
"30.01.2013","12.7187","12.7125","12.7635","12.6758","0.01%"
"29.01.2013","12.7177","12.7688","12.7768","12.6882","-0.39%"
"28.01.2013","12.7672","12.6918","12.7969","12.6766","0.48%"
"25.01.2013","12.7065","12.6330","12.7465","12.6103","0.56%"
"24.01.2013","12.6359","12.6913","12.7177","12.6077","-0.45%"
"23.01.2013","12.6935","12.6204","12.7035","12.6126","0.59%"
"22.01.2013","12.6189","12.6907","12.7137","12.6140","-0.64%"
"21.01.2013","12.7000","12.6686","12.7250","12.6555","0.30%"
"18.01.2013","12.6625","12.5840","12.6875","12.5690","0.60%"
"17.01.2013","12.5865","12.6200","12.6445","12.5520","-0.28%"
"16.01.2013","12.6218","12.6125","12.6853","12.6003","0.09%"
"15.01.2013","12.6108","12.5944","12.6973","12.5859","0.14%"
"14.01.2013","12.5937","12.6365","12.6815","12.5783","-0.46%"
"11.01.2013","12.6516","12.6110","12.6710","12.5827","0.35%"
"10.01.2013","12.6070","12.7127","12.7310","12.6045","-0.91%"
"09.01.2013","12.7224","12.8000","12.8096","12.7090","-0.63%"
"08.01.2013","12.8035","12.7640","12.8152","12.7360","0.28%"
"07.01.2013","12.7681","12.7308","12.7888","12.7240","0.20%"
"04.01.2013","12.7425","12.8065","12.8360","12.7375","-0.49%"
"03.01.2013","12.8052","12.7463","12.8158","12.7344","0.46%"
"02.01.2013","12.7465","12.8750","12.9125","12.7285","-1.00%"
"01.01.2013","12.8747","12.8657","12.8800","12.8657","0.07%"
"31.12.2012","12.8657","13.0169","13.0523","12.8388","-1.22%"
"28.12.2012","13.0250","12.9790","13.0425","12.9640","0.36%"
"27.12.2012","12.9787","13.0152","13.0422","12.9409","-0.28%"
"26.12.2012","13.0156","12.9900","13.0429","12.9410","0.17%"
"25.12.2012","12.9933","12.9750","13.0000","12.9750","0.14%"
"24.12.2012","12.9751","12.9353","13.0449","12.9300","0.37%"
"21.12.2012","12.9274","12.7693","12.9627","12.7546","1.30%"
"20.12.2012","12.7613","12.7676","12.8018","12.7355","-0.04%"
"19.12.2012","12.7664","12.7155","12.7693","12.6866","0.37%"
"18.12.2012","12.7188","12.7192","12.7527","12.7029","-0.01%"
"17.12.2012","12.7204","12.7368","12.7957","12.7172","-0.16%"
"14.12.2012","12.7413","12.8045","12.8345","12.7413","-0.45%"
"13.12.2012","12.7986","12.7460","12.8540","12.7206","0.44%"
"12.12.2012","12.7425","12.7392","12.7757","12.6877","0.05%"
"11.12.2012","12.7365","12.8055","12.8185","12.7287","-0.57%"
"10.12.2012","12.8090","12.8624","12.8624","12.7817","-0.32%"
"07.12.2012","12.8495","12.8697","12.9079","12.8090","-0.16%"
"06.12.2012","12.8702","12.9252","12.9368","12.8593","-0.44%"
"05.12.2012","12.9276","12.9405","12.9634","12.9031","-0.15%"
"04.12.2012","12.9473","12.9951","13.0060","12.9200","-0.38%"
"03.12.2012","12.9973","12.9538","12.9983","12.8778","0.36%"
"30.11.2012","12.9503","12.9468","12.9597","12.8994","0.02%"
"29.11.2012","12.9472","12.9707","12.9959","12.9281","-0.20%"
"28.11.2012","12.9725","13.0385","13.0819","12.9663","-0.52%"
"27.11.2012","13.0402","13.0133","13.0481","12.9579","0.16%"
"26.11.2012","13.0198","12.9475","13.0235","12.9435","0.52%"
"23.11.2012","12.9525","13.0369","13.0468","12.9495","-0.61%"
"22.11.2012","13.0325","13.0541","13.0621","12.9891","-0.21%"
"21.11.2012","13.0600","13.0026","13.0664","12.9955","0.43%"
"20.11.2012","13.0042","13.0581","13.0995","12.9952","-0.39%"
"19.11.2012","13.0555","13.1320","13.1320","13.0525","-0.59%"
"16.11.2012","13.1325","13.2110","13.2688","13.1266","-0.58%"
"15.11.2012","13.2089","13.2756","13.2881","13.2035","-0.50%"
"14.11.2012","13.2755","13.2442","13.2868","13.1665","0.21%"
"13.11.2012","13.2475","13.2107","13.2903","13.1790","0.26%"
"12.11.2012","13.2135","13.1950","13.2370","13.1620","0.11%"
"09.11.2012","13.1990","13.1760","13.2960","13.1320","0.15%"
"08.11.2012","13.1789","13.0707","13.1826","13.0507","0.82%"
"07.11.2012","13.0715","12.9677","13.0858","12.9045","0.85%"
"06.11.2012","12.9611","13.0385","13.0439","12.9295","-0.62%"
"05.11.2012","13.0420","13.0250","13.0740","13.0244","0.02%"
"02.11.2012","13.0398","13.0070","13.0427","12.9261","0.25%"
"01.11.2012","13.0068","13.0922","13.1137","13.0027","-0.71%"
"31.10.2012","13.0994","13.0660","13.1073","13.0230","0.19%"
"30.10.2012","13.0746","13.0809","13.1187","13.0394","0.01%"
"29.10.2012","13.0729","13.0024","13.1085","12.9965","0.63%"
"26.10.2012","12.9909","13.0140","13.0793","12.9660","-0.18%"
"25.10.2012","13.0144","12.9927","13.0412","12.9096","0.16%"
"24.10.2012","12.9942","12.9722","13.0502","12.9370","0.16%"
"23.10.2012","12.9740","12.8570","13.0150","12.8515","0.91%"
"22.10.2012","12.8565","12.8863","12.9155","12.8365","-0.24%"
"19.10.2012","12.8872","12.8374","12.8925","12.8299","0.34%"
"18.10.2012","12.8435","12.7943","12.8814","12.7805","0.44%"
"17.10.2012","12.7875","12.8350","12.8501","12.7690","-0.37%"
"16.10.2012","12.8353","12.8020","12.8668","12.7630","0.24%"
"15.10.2012","12.8045","12.8620","12.9057","12.7943","-0.53%"
"12.10.2012","12.8730","12.9020","12.9325","12.8480","-0.31%"
"11.10.2012","12.9126","12.9677","13.0003","12.8637","-0.49%"
"10.10.2012","12.9763","12.8832","12.9878","12.8468","0.77%"
